Time, Acceleration, Velocity, Position
3515, 0.222880, 45.041695, 5565.971680
3516, 0.222908, 45.063984, 5570.477539
3517, 0.222936, 45.086281, 5574.985352
3518, 0.222963, 45.108574, 5579.495117
3519, 0.222991, 45.130867, 5584.005859
3520, 0.223019, 45.153168, 5588.520508
3521, 0.223046, 45.175468, 5593.037109
3522, 0.223074, 45.197781, 5597.556641
3523, 0.223101, 45.220093, 5602.077148
3524, 0.223129, 45.242393, 5606.599609
3525, 0.223156, 45.264713, 5611.125000
3526, 0.223183, 45.287025, 5615.652832
3527, 0.223211, 45.309349, 5620.182617
3528, 0.223238, 45.331673, 5624.715820
3529, 0.223266, 45.353992, 5629.248047
3530, 0.223293, 45.376328, 5633.786133
3531, 0.223320, 45.398655, 5638.324219
3532, 0.223347, 45.420990, 5642.865723
3533, 0.223375, 45.443329, 5647.409180
3534, 0.223402, 45.465660, 5651.953125
3535, 0.223429, 45.488007, 5656.500977
3536, 0.223456, 45.510349, 5661.051758
3537, 0.223483, 45.532696, 5665.603516
3538, 0.223510, 45.555054, 5670.159180
3539, 0.223537, 45.577393, 5674.713867
3540, 0.223564, 45.599754, 5679.273438
3541, 0.223591, 45.622112, 5683.834961
3542, 0.223618, 45.644470, 5688.398438
3543, 0.223645, 45.666840, 5692.963867
3544, 0.223672, 45.689201, 5697.530762
3545, 0.223699, 45.711567, 5702.100586
3546, 0.223726, 45.733940, 5706.674316
3547, 0.223753, 45.756317, 5711.248535
3548, 0.223780, 45.778694, 5715.825684
3549, 0.223807, 45.801067, 5720.403320
3550, 0.223833, 45.823448, 5724.984375
3551, 0.223860, 45.845837, 5729.568359
3552, 0.223887, 45.868225, 5734.154785
3553, 0.223913, 45.890614, 5738.742188
3554, 0.223940, 45.913010, 5743.332031
3555, 0.223967, 45.935402, 5747.924805
3556, 0.223993, 45.957802, 5752.519531
3557, 0.224020, 45.980206, 5757.117188
3558, 0.224046, 46.002609, 5761.715820
3559, 0.224073, 46.025009, 5766.316895
3560, 0.224099, 46.047417, 5770.920410
3561, 0.224126, 46.069828, 5775.525879
3562, 0.224152, 46.092247, 5780.135254
3563, 0.224179, 46.114662, 5784.745117
3564, 0.224205, 46.137077, 5789.356934
3565, 0.224232, 46.159500, 5793.972656
3566, 0.224258, 46.181923, 5798.588867
3567, 0.224284, 46.204353, 5803.208984
3568, 0.224310, 46.226788, 5807.831055
3569, 0.224337, 46.249214, 5812.453613
3570, 0.224363, 46.271652, 5817.080078
3571, 0.224389, 46.294090, 5821.708008
3572, 0.224415, 46.316528, 5826.339355
3573, 0.224441, 46.338974, 5830.972656
3574, 0.224467, 46.361412, 5835.605469
3575, 0.224494, 46.383865, 5840.244141
3576, 0.224520, 46.406319, 5844.883789
3577, 0.224546, 46.428768, 5849.525391
3578, 0.224572, 46.451229, 5854.169922
3579, 0.224598, 46.473679, 5858.814453
3580, 0.224624, 46.496143, 5863.463867
3581, 0.224649, 46.518608, 5868.115234
3582, 0.224675, 46.541073, 5872.767578
3583, 0.224701, 46.563545, 5877.423340
3584, 0.224727, 46.586014, 5882.080078
3585, 0.224753, 46.608486, 5886.740234
3586, 0.224779, 46.630966, 5891.402344
3587, 0.224804, 46.653442, 5896.066406
3588, 0.224830, 46.675926, 5900.733398
3589, 0.224856, 46.698410, 5905.401367
3590, 0.224882, 46.720894, 5910.072266
3591, 0.224907, 46.743389, 5914.746094
3592, 0.224933, 46.765877, 5919.421875
3593, 0.224958, 46.788372, 5924.098633
3594, 0.224984, 46.810867, 5928.778320
3595, 0.225009, 46.833366, 5933.460938
3596, 0.225035, 46.855873, 5938.145508
3597, 0.225060, 46.878380, 5942.833008
3598, 0.225086, 46.900887, 5947.521484
3599, 0.225111, 46.923393, 5952.212402
3600, 0.225137, 46.945908, 5956.905762
3601, 0.225162, 46.968422, 5961.601562
3602, 0.225187, 46.990944, 5966.300293
3603, 0.225213, 47.013458, 5971.000000
3604, 0.225238, 47.035980, 5975.701172
3605, 0.225263, 47.058506, 5980.407227
3606, 0.225289, 47.081032, 5985.113281
3607, 0.225314, 47.103569, 5989.824219
3608, 0.225339, 47.126099, 5994.535156
3609, 0.225364, 47.148628, 5999.248047
3610, 0.225389, 47.171173, 6003.964844
3611, 0.225414, 47.193710, 6008.682617
3612, 0.225439, 47.216255, 6013.403320
3613, 0.225464, 47.238800, 6018.126953
3614, 0.225489, 47.261337, 6022.849609
3615, 0.225514, 47.283897, 6027.578613
3616, 0.225539, 47.306450, 6032.307617
3617, 0.225564, 47.329002, 6037.040039
3618, 0.225589, 47.351562, 6041.774414
3619, 0.225614, 47.374115, 6046.508789
3620, 0.225639, 47.396683, 6051.248047
3621, 0.225664, 47.419250, 6055.989258
3622, 0.225689, 47.441818, 6060.731934
3623, 0.225713, 47.464394, 6065.478516
3624, 0.225738, 47.486954, 6070.224121
3625, 0.225763, 47.509533, 6074.974609
3626, 0.225787, 47.532112, 6079.727539
3627, 0.225812, 47.554691, 6084.481445
3628, 0.225837, 47.577278, 6089.238281
3629, 0.225861, 47.599854, 6093.996094
3630, 0.225886, 47.622444, 6098.756836
3631, 0.225910, 47.645039, 6103.521484
3632, 0.225935, 47.667629, 6108.287109
3633, 0.225959, 47.690228, 6113.055664
3634, 0.225984, 47.712822, 6117.824219
3635, 0.226008, 47.735416, 6122.596680
3636, 0.226033, 47.758022, 6127.372070
3637, 0.226057, 47.780628, 6132.149414
3638, 0.226081, 47.803234, 6136.928223
3639, 0.226106, 47.825844, 6141.709473
3640, 0.226130, 47.848450, 6146.493164
3641, 0.226154, 47.871071, 6151.279297
3642, 0.226179, 47.893688, 6156.068359
3643, 0.226203, 47.916306, 6160.858398
3644, 0.226227, 47.938927, 6165.650879
3645, 0.226251, 47.961548, 6170.445312
3646, 0.226275, 47.984177, 6175.242676
3647, 0.226299, 48.006809, 6180.043457
3648, 0.226323, 48.029438, 6184.844727
3649, 0.226348, 48.052067, 6189.647949
3650, 0.226372, 48.074707, 6194.455078
3651, 0.226396, 48.097343, 6199.263184
3652, 0.226419, 48.119987, 6204.074219
3653, 0.226443, 48.142632, 6208.888184
3654, 0.226467, 48.165272, 6213.702637
3655, 0.226491, 48.187920, 6218.520508
3656, 0.226515, 48.210571, 6223.340332
3657, 0.226539, 48.233227, 6228.163086
3658, 0.226563, 48.255882, 6232.988281
3659, 0.226586, 48.278534, 6237.812500
3660, 0.226610, 48.301201, 6242.643066
3661, 0.226634, 48.323860, 6247.474121
3662, 0.226658, 48.346519, 6252.307617
3663, 0.226681, 48.369194, 6257.144531
3664, 0.226705, 48.391857, 6261.980469
3665, 0.226729, 48.414528, 6266.821289
3666, 0.226752, 48.437206, 6271.664551
3667, 0.226776, 48.459881, 6276.508789
3668, 0.226799, 48.482563, 6281.356445
3669, 0.226823, 48.505241, 6286.205078
3670, 0.226846, 48.527924, 6291.057129
3671, 0.226870, 48.550613, 6295.911621
3672, 0.226893, 48.573299, 6300.767578
3673, 0.226916, 48.595993, 6305.626465
3674, 0.226940, 48.618683, 6310.486328
3675, 0.226963, 48.641373, 6315.348633
3676, 0.226986, 48.664078, 6320.215820
3677, 0.227010, 48.686775, 6325.083008
3678, 0.227033, 48.709476, 6329.952148
3679, 0.227056, 48.732182, 6334.824219
3680, 0.227079, 48.754887, 6339.698242
3681, 0.227102, 48.777596, 6344.575195
3682, 0.227126, 48.800312, 6349.454590
3683, 0.227149, 48.823021, 6354.335449
3684, 0.227172, 48.845737, 6359.218750
3685, 0.227195, 48.868454, 6364.104492
3686, 0.227218, 48.891178, 6368.992676
3687, 0.227241, 48.913902, 6373.883789
3688, 0.227264, 48.936626, 6378.775391
3689, 0.227287, 48.959351, 6383.669434
3690, 0.227310, 48.982082, 6388.566895
3691, 0.227333, 49.004814, 6393.465820
3692, 0.227355, 49.027554, 6398.369141
3693, 0.227378, 49.050289, 6403.272461
3694, 0.227401, 49.073021, 6408.177734
3695, 0.227424, 49.095764, 6413.086914
3696, 0.227447, 49.118507, 6417.997070
3697, 0.227469, 49.141258, 6422.910645
3698, 0.227492, 49.164009, 6427.826172
3699, 0.227515, 49.186749, 6432.742188
3700, 0.227537, 49.209507, 6437.663086
3701, 0.227560, 49.232262, 6442.584961
3702, 0.227583, 49.255020, 6447.509766
3703, 0.227605, 49.277782, 6452.437012
3704, 0.227628, 49.300537, 6457.364258
3705, 0.227650, 49.323303, 6462.295898
3706, 0.227673, 49.346069, 6467.229492
3707, 0.227695, 49.368835, 6472.165039
3708, 0.227717, 49.391617, 6477.104492
3709, 0.227740, 49.414375, 6482.042969
3710, 0.227762, 49.437157, 6486.986328
3711, 0.227785, 49.459938, 6491.931641
3712, 0.227807, 49.482712, 6496.877930
3713, 0.227829, 49.505501, 6501.828125
3714, 0.227851, 49.528275, 6506.778809
3715, 0.227874, 49.551064, 6511.732422
3716, 0.227896, 49.573856, 6516.689941
3717, 0.227918, 49.596645, 6521.648438
3718, 0.227940, 49.619442, 6526.609375
3719, 0.227962, 49.642231, 6531.571777
3720, 0.227984, 49.665024, 6536.536621
3721, 0.228006, 49.687828, 6541.504883
3722, 0.228028, 49.710632, 6546.475098
3723, 0.228050, 49.733437, 6551.447266
3724, 0.228072, 49.756241, 6556.421387
3725, 0.228094, 49.779049, 6561.397949
3726, 0.228116, 49.801861, 6566.377441
3727, 0.228138, 49.824677, 6571.359375
3728, 0.228160, 49.847488, 6576.342773
3729, 0.228182, 49.870308, 6581.328125
3730, 0.228204, 49.893120, 6586.315918
3731, 0.228225, 49.915943, 6591.306641
3732, 0.228247, 49.938774, 6596.300293
3733, 0.228269, 49.961597, 6601.294922
3734, 0.228291, 49.984421, 6606.291016
3735, 0.228312, 50.007256, 6611.291504
3736, 0.228334, 50.030083, 6616.292969
3737, 0.228355, 50.052921, 6621.297852
3738, 0.228377, 50.075760, 6626.304688
3739, 0.228399, 50.098595, 6631.312500
3740, 0.228420, 50.121437, 6636.323730
3741, 0.228442, 50.144279, 6641.336914
3742, 0.228463, 50.167130, 6646.352539
3743, 0.228485, 50.189976, 6651.371094
3744, 0.228506, 50.212818, 6656.389648
3745, 0.228527, 50.235676, 6661.413086
3746, 0.228549, 50.258530, 6666.437500
3747, 0.228570, 50.281380, 6671.463867
3748, 0.228591, 50.304245, 6676.495117
3749, 0.228613, 50.327099, 6681.524414
3750, 0.228634, 50.349960, 6686.559082
3751, 0.228655, 50.372826, 6691.595703
3752, 0.228676, 50.395695, 6696.633789
3753, 0.228697, 50.418564, 6701.674805
3754, 0.228719, 50.441429, 6706.716797
3755, 0.228740, 50.464310, 6711.762695
3756, 0.228761, 50.487183, 6716.810547
3757, 0.228782, 50.510059, 6721.860352
3758, 0.228803, 50.532944, 6726.913086
3759, 0.228824, 50.555817, 6731.966797
3760, 0.228845, 50.578697, 6737.022949
3761, 0.228866, 50.601593, 6742.083008
3762, 0.228887, 50.624477, 6747.144531
3763, 0.228908, 50.647369, 6752.207520
3764, 0.228928, 50.670258, 6757.273438
3765, 0.228949, 50.693150, 6762.340820
3766, 0.228970, 50.716049, 6767.412109
3767, 0.228991, 50.738945, 6772.485352
3768, 0.229012, 50.761848, 6777.560059
3769, 0.229032, 50.784748, 6782.637207
3770, 0.229053, 50.807648, 6787.716797
3771, 0.229074, 50.830559, 6792.798828
3772, 0.229094, 50.853470, 6797.883789
3773, 0.229115, 50.876381, 6802.969727
3774, 0.229136, 50.899284, 6808.057617
3775, 0.229156, 50.922203, 6813.149414
3776, 0.229177, 50.945118, 6818.242188
3777, 0.229197, 50.968044, 6823.338867
3778, 0.229218, 50.990963, 6828.437012
3779, 0.229238, 51.013882, 6833.536133
3780, 0.229258, 51.036808, 6838.639160
3781, 0.229279, 51.059734, 6843.743164
3782, 0.229299, 51.082664, 6848.851562
3783, 0.229319, 51.105598, 6853.960938
3784, 0.229340, 51.128525, 6859.070801
3785, 0.229360, 51.151463, 6864.186523
3786, 0.229380, 51.174400, 6869.302246
3787, 0.229401, 51.197342, 6874.421387
3788, 0.229421, 51.220284, 6879.542969
3789, 0.229441, 51.243217, 6884.664062
3790, 0.229461, 51.266167, 6889.790039
3791, 0.229481, 51.289116, 6894.917969
3792, 0.229501, 51.312065, 6900.047852
3793, 0.229521, 51.335022, 6905.181641
3794, 0.229541, 51.357964, 6910.314453
3795, 0.229561, 51.380920, 6915.452148
3796, 0.229581, 51.403881, 6920.591797
3797, 0.229601, 51.426842, 6925.733398
3798, 0.229621, 51.449806, 6930.877441
3799, 0.229641, 51.472763, 6936.022461
3800, 0.229661, 51.495728, 6941.170410
3801, 0.229681, 51.518700, 6946.322266
3802, 0.229700, 51.541664, 6951.475586
3803, 0.229720, 51.564640, 6956.631348
3804, 0.229740, 51.587608, 6961.787598
3805, 0.229760, 51.610580, 6966.947266
3806, 0.229779, 51.633560, 6972.110352
3807, 0.229799, 51.656540, 6977.275391
3808, 0.229819, 51.679523, 6982.441406
3809, 0.229838, 51.702503, 6987.610352
3810, 0.229858, 51.725487, 6992.781250
3811, 0.229877, 51.748474, 6997.955566
3812, 0.229897, 51.771469, 7003.132324
3813, 0.229916, 51.794456, 7008.310547
3814, 0.229936, 51.817448, 7013.490234
3815, 0.229955, 51.840443, 7018.673340
3816, 0.229975, 51.863434, 7023.858398
3817, 0.229994, 51.886440, 7029.046875
3818, 0.230013, 51.909439, 7034.236328
3819, 0.230033, 51.932438, 7039.427734
3820, 0.230052, 51.955444, 7044.622070
3821, 0.230071, 51.978447, 7049.818359
3822, 0.230090, 52.001457, 7055.018555
3823, 0.230110, 52.024471, 7060.219727
3824, 0.230129, 52.047478, 7065.422852
3825, 0.230148, 52.070496, 7070.628906
3826, 0.230167, 52.093510, 7075.836914
3827, 0.230186, 52.116531, 7081.047852
3828, 0.230205, 52.139549, 7086.261719
3829, 0.230224, 52.162563, 7091.474609
3830, 0.230243, 52.185593, 7096.693359
3831, 0.230262, 52.208618, 7101.912598
3832, 0.230281, 52.231644, 7107.134766
3833, 0.230300, 52.254677, 7112.360352
3834, 0.230319, 52.277702, 7117.584961
3835, 0.230338, 52.300735, 7122.814453
3836, 0.230357, 52.323776, 7128.045898
3837, 0.230376, 52.346809, 7133.279297
3838, 0.230394, 52.369850, 7138.515625
3839, 0.230413, 52.392883, 7143.752441
3840, 0.230432, 52.415932, 7148.993164
3841, 0.230451, 52.438976, 7154.236816
3842, 0.230469, 52.462021, 7159.481445
3843, 0.230488, 52.485069, 7164.729492
3844, 0.230507, 52.508118, 7169.978027
3845, 0.230525, 52.531166, 7175.229492
3846, 0.230544, 52.554226, 7180.485352
3847, 0.230562, 52.577278, 7185.741211
3848, 0.230581, 52.600334, 7191.000000
3849, 0.230599, 52.623390, 7196.260742
3850, 0.230618, 52.646454, 7201.524414
3851, 0.230636, 52.669518, 7206.790527
3852, 0.230655, 52.692585, 7212.059570
3853, 0.230673, 52.715649, 7217.329102
3854, 0.230691, 52.738716, 7222.601562
3855, 0.230710, 52.761787, 7227.876465
3856, 0.230728, 52.784859, 7233.154297
3857, 0.230746, 52.807938, 7238.434570
3858, 0.230764, 52.831009, 7243.715820
3859, 0.230783, 52.854080, 7248.999023
3860, 0.230801, 52.877163, 7254.286133
3861, 0.230819, 52.900242, 7259.575195
3862, 0.230837, 52.923332, 7264.867676
3863, 0.230855, 52.946415, 7270.161133
3864, 0.230873, 52.969498, 7275.455078
3865, 0.230891, 52.992584, 7280.753906
3866, 0.230909, 53.015675, 7286.053711
3867, 0.230927, 53.038773, 7291.357422
3868, 0.230945, 53.061867, 7296.663086
3869, 0.230963, 53.084953, 7301.968262
3870, 0.230981, 53.108055, 7307.279297
3871, 0.230999, 53.131153, 7312.590820
3872, 0.231017, 53.154259, 7317.906250
3873, 0.231034, 53.177361, 7323.223145
3874, 0.231052, 53.200455, 7328.540039
3875, 0.231070, 53.223564, 7333.861328
3876, 0.231088, 53.246674, 7339.185547
3877, 0.231105, 53.269783, 7344.511230
3878, 0.231123, 53.292904, 7349.840820
3879, 0.231141, 53.316010, 7355.168945
3880, 0.231158, 53.339127, 7360.502441
3881, 0.231176, 53.362244, 7365.837891
3882, 0.231193, 53.385361, 7371.175293
3883, 0.231211, 53.408485, 7376.515625
3884, 0.231228, 53.431599, 7381.856445
3885, 0.231246, 53.454723, 7387.200195
3886, 0.231263, 53.477852, 7392.548340
3887, 0.231281, 53.500980, 7397.897461
3888, 0.231298, 53.524113, 7403.249023
3889, 0.231315, 53.547237, 7408.601074
3890, 0.231333, 53.570366, 7413.957031
3891, 0.231350, 53.593506, 7419.315430
3892, 0.231367, 53.616642, 7424.676758
3893, 0.231385, 53.639778, 7430.039062
3894, 0.231402, 53.662918, 7435.404297
3895, 0.231419, 53.686058, 7440.770996
3896, 0.231436, 53.709202, 7446.141602
3897, 0.231453, 53.732349, 7451.514160
3898, 0.231470, 53.755493, 7456.888184
3899, 0.231487, 53.778641, 7462.264648
3900, 0.231504, 53.801788, 7467.643555
3901, 0.231521, 53.824936, 7473.024414
3902, 0.231538, 53.848099, 7478.409180
3903, 0.231555, 53.871254, 7483.794922
3904, 0.231572, 53.894402, 7489.182129
3905, 0.231589, 53.917564, 7494.573242
3906, 0.231606, 53.940720, 7499.965820
3907, 0.231623, 53.963882, 7505.361328
3908, 0.231640, 53.987053, 7510.759766
3909, 0.231657, 54.010208, 7516.158691
3910, 0.231673, 54.033379, 7521.561523
3911, 0.231690, 54.056549, 7526.965820
3912, 0.231707, 54.079720, 7532.373047
3913, 0.231723, 54.102890, 7537.782227
3914, 0.231740, 54.126057, 7543.191406
3915, 0.231757, 54.149239, 7548.607422
3916, 0.231773, 54.172413, 7554.022949
3917, 0.231790, 54.195587, 7559.440918
3918, 0.231806, 54.218773, 7564.863281
3919, 0.231823, 54.241947, 7570.284180
3920, 0.231839, 54.265133, 7575.709961
3921, 0.231856, 54.288322, 7581.138672
3922, 0.231872, 54.311508, 7586.568359
3923, 0.231889, 54.334694, 7592.000977
3924, 0.231905, 54.357880, 7597.434082
3925, 0.231921, 54.381073, 7602.872070
3926, 0.231938, 54.404270, 7608.311523
3927, 0.231954, 54.427464, 7613.752930
3928, 0.231970, 54.450661, 7619.197266
3929, 0.231986, 54.473854, 7624.642578
3930, 0.232003, 54.497055, 7630.090820
3931, 0.232019, 54.520264, 7635.542969
3932, 0.232035, 54.543465, 7640.996094
3933, 0.232051, 54.566666, 7646.451172
3934, 0.232067, 54.589867, 7651.908203
3935, 0.232083, 54.613075, 7657.368164
3936, 0.232099, 54.636288, 7662.831543
3937, 0.232115, 54.659500, 7668.296875
3938, 0.232131, 54.682709, 7673.763672
3939, 0.232147, 54.705925, 7679.232422
3940, 0.232163, 54.729137, 7684.704102
3941, 0.232179, 54.752357, 7690.178711
3942, 0.232195, 54.775581, 7695.655762
3943, 0.232211, 54.798798, 7701.133789
3944, 0.232226, 54.822014, 7706.614258
3945, 0.232242, 54.845238, 7712.097656
3946, 0.232258, 54.868462, 7717.583008
3947, 0.232274, 54.891697, 7723.073242
3948, 0.232289, 54.914925, 7728.562500
3949, 0.232305, 54.938148, 7734.054199
3950, 0.232321, 54.961380, 7739.549805
3951, 0.232336, 54.984612, 7745.046875
3952, 0.232352, 55.007851, 7750.546875
3953, 0.232367, 55.031090, 7756.049805
3954, 0.232383, 55.054317, 7761.551758
3955, 0.232398, 55.077560, 7767.059570
3956, 0.232414, 55.100800, 7772.568359
3957, 0.232429, 55.124046, 7778.080078
3958, 0.232445, 55.147293, 7783.594238
3959, 0.232460, 55.170528, 7789.107910
3960, 0.232475, 55.193779, 7794.626953
3961, 0.232491, 55.217026, 7800.147949
3962, 0.232506, 55.240276, 7805.670898
3963, 0.232521, 55.263535, 7811.197266
3964, 0.232536, 55.286781, 7816.722656
3965, 0.232552, 55.310036, 7822.252930
3966, 0.232567, 55.333294, 7827.786133
3967, 0.232582, 55.356552, 7833.320312
3968, 0.232597, 55.379810, 7838.857422
3969, 0.232612, 55.403069, 7844.395508
3970, 0.232627, 55.426327, 7849.936523
3971, 0.232642, 55.449596, 7855.481445
3972, 0.232657, 55.472862, 7861.027344
3973, 0.232672, 55.496128, 7866.576172
3974, 0.232687, 55.519394, 7872.125977
3975, 0.232702, 55.542660, 7877.678711
3976, 0.232717, 55.565933, 7883.234863
3977, 0.232732, 55.589211, 7888.792969
3978, 0.232747, 55.612480, 7894.353027
3979, 0.232762, 55.635757, 7899.915039
3980, 0.232776, 55.659031, 7905.479492
3981, 0.232791, 55.682312, 7911.046875
3982, 0.232806, 55.705597, 7916.617188
3983, 0.232821, 55.728874, 7922.188477
3984, 0.232835, 55.752151, 7927.761719
3985, 0.232850, 55.775436, 7933.337891
3986, 0.232864, 55.798721, 7938.916992
3987, 0.232879, 55.822018, 7944.499023
3988, 0.232894, 55.845303, 7950.082520
3989, 0.232908, 55.868587, 7955.666992
3990, 0.232923, 55.891884, 7961.255371
3991, 0.232937, 55.915176, 7966.845703
3992, 0.232951, 55.938469, 7972.438477
3993, 0.232966, 55.961769, 7978.034180
3994, 0.232980, 55.985054, 7983.629395
3995, 0.232995, 56.008362, 7989.230469
3996, 0.233009, 56.031662, 7994.832031
3997, 0.233023, 56.054966, 8000.437500
3998, 0.233038, 56.078270, 8006.044922
3999, 0.233052, 56.101566, 8011.651367
4000, 0.233066, 56.124878, 8017.264160
4001, 0.233080, 56.148186, 8022.877441
4002, 0.233094, 56.171494, 8028.493164
4003, 0.233108, 56.194809, 8034.113281
4004, 0.233123, 56.218109, 8039.731445
4005, 0.233137, 56.241425, 8045.354980
4006, 0.233151, 56.264744, 8050.980957
4007, 0.233165, 56.288055, 8056.608398
4008, 0.233179, 56.311378, 8062.238770
4009, 0.233193, 56.334690, 8067.870117
4010, 0.233207, 56.358013, 8073.504883
4011, 0.233220, 56.381336, 8079.142578
4012, 0.233234, 56.404659, 8084.781738
4013, 0.233248, 56.427986, 8090.423828
4014, 0.233262, 56.451305, 8096.066406
4015, 0.233276, 56.474632, 8101.712891
4016, 0.233290, 56.497967, 8107.362793
4017, 0.233303, 56.521294, 8113.013672
4018, 0.233317, 56.544624, 8118.666016
4019, 0.233331, 56.567955, 8124.321777
4020, 0.233344, 56.591286, 8129.979492
4021, 0.233358, 56.614624, 8135.640137
4022, 0.233371, 56.637962, 8141.303711
4023, 0.233385, 56.661301, 8146.967773
4024, 0.233399, 56.684639, 8152.634766
4025, 0.233412, 56.707977, 8158.304688
4026, 0.233426, 56.731323, 8163.976562
4027, 0.233439, 56.754669, 8169.651855
4028, 0.233452, 56.778008, 8175.328125
4029, 0.233466, 56.801350, 8181.005859
4030, 0.233479, 56.824699, 8186.687500
4031, 0.233492, 56.848045, 8192.371094
4032, 0.233506, 56.871407, 8198.058594
4033, 0.233519, 56.894753, 8203.746094
4034, 0.233532, 56.918102, 8209.435547
4035, 0.233546, 56.941460, 8215.129883
4036, 0.233559, 56.964813, 8220.824219
4037, 0.233572, 56.988171, 8226.522461
4038, 0.233585, 57.011532, 8232.223633
4039, 0.233598, 57.034882, 8237.923828
4040, 0.233611, 57.058250, 8243.629883
4041, 0.233624, 57.081608, 8249.335938
4042, 0.233637, 57.104973, 8255.045898
4043, 0.233650, 57.128342, 8260.758789
4044, 0.233663, 57.151699, 8266.470703
4045, 0.233676, 57.175064, 8272.187500
4046, 0.233689, 57.198441, 8277.906250
4047, 0.233702, 57.221806, 8283.626953
4048, 0.233715, 57.245186, 8289.351562
4049, 0.233728, 57.268547, 8295.076172
4050, 0.233740, 57.291924, 8300.804688
4051, 0.233753, 57.315300, 8306.535156
4052, 0.233766, 57.338676, 8312.267578
4053, 0.233779, 57.362053, 8318.003906
4054, 0.233791, 57.385429, 8323.739258
4055, 0.233804, 57.408806, 8329.478516
4056, 0.233817, 57.432194, 8335.222656
4057, 0.233829, 57.455574, 8340.966797
4058, 0.233842, 57.478958, 8346.712891
4059, 0.233854, 57.502338, 8352.460938
4060, 0.233867, 57.525726, 8358.212891
4061, 0.233879, 57.549114, 8363.966797
4062, 0.233892, 57.572506, 8369.723633
4063, 0.233904, 57.595894, 8375.481445
4064, 0.233916, 57.619282, 8381.242188
4065, 0.233929, 57.642673, 8387.004883
4066, 0.233941, 57.666069, 8392.771484
4067, 0.233953, 57.689468, 8398.539062
4068, 0.233966, 57.712860, 8404.308594
4069, 0.233978, 57.736252, 8410.080078
4070, 0.233990, 57.759655, 8415.855469
4071, 0.234002, 57.783051, 8421.632812
4072, 0.234015, 57.806461, 8427.414062
4073, 0.234027, 57.829861, 8433.195312
4074, 0.234039, 57.853256, 8438.977539
4075, 0.234051, 57.876663, 8444.764648
4076, 0.234063, 57.900070, 8450.553711
4077, 0.234075, 57.923477, 8456.344727
4078, 0.234087, 57.946892, 8462.139648
4079, 0.234099, 57.970291, 8467.932617
4080, 0.234111, 57.993706, 8473.732422
4081, 0.234123, 58.017117, 8479.533203
4082, 0.234135, 58.040535, 8485.335938
4083, 0.234147, 58.063950, 8491.142578
4084, 0.234158, 58.087357, 8496.947266
4085, 0.234170, 58.110771, 8502.757812
4086, 0.234182, 58.134193, 8508.571289
4087, 0.234194, 58.157608, 8514.384766
4088, 0.234205, 58.181038, 8520.204102
4089, 0.234217, 58.204453, 8526.020508
4090, 0.234229, 58.227875, 8531.842773
4091, 0.234240, 58.251301, 8537.667969
4092, 0.234252, 58.274723, 8543.493164
4093, 0.234263, 58.298149, 8549.322266
4094, 0.234275, 58.321571, 8555.152344
4095, 0.234286, 58.345001, 8560.985352
4096, 0.234298, 58.368439, 8566.822266
4097, 0.234309, 58.391865, 8572.660156
4098, 0.234321, 58.415298, 8578.501953
4099, 0.234332, 58.438728, 8584.342773
4100, 0.234344, 58.462158, 8590.187500
4101, 0.234355, 58.485596, 8596.035156
4102, 0.234366, 58.509033, 8601.885742
4103, 0.234378, 58.532471, 8607.737305
4104, 0.234389, 58.555908, 8613.591797
4105, 0.234400, 58.579346, 8619.448242
4106, 0.234411, 58.602791, 8625.307617
4107, 0.234422, 58.626236, 8631.169922
4108, 0.234433, 58.649673, 8637.033203
4109, 0.234445, 58.673119, 8642.899414
4110, 0.234456, 58.696560, 8648.767578
4111, 0.234467, 58.720005, 8654.637695
4112, 0.234478, 58.743462, 8660.512695
4113, 0.234489, 58.766907, 8666.387695
4114, 0.234500, 58.790352, 8672.263672
4115, 0.234511, 58.813805, 8678.144531
4116, 0.234522, 58.837250, 8684.027344
4117, 0.234532, 58.860714, 8689.914062
4118, 0.234543, 58.884163, 8695.800781
4119, 0.234554, 58.907616, 8701.689453
4120, 0.234565, 58.931072, 8707.582031
4121, 0.234576, 58.954529, 8713.475586
4122, 0.234586, 58.977989, 8719.373047
4123, 0.234597, 59.001450, 8725.272461
4124, 0.234608, 59.024902, 8731.170898
4125, 0.234618, 59.048370, 8737.076172
4126, 0.234629, 59.071831, 8742.982422
4127, 0.234640, 59.095299, 8748.891602
4128, 0.234650, 59.118767, 8754.802734
4129, 0.234661, 59.142220, 8760.712891
4130, 0.234671, 59.165688, 8766.628906
4131, 0.234682, 59.189163, 8772.547852
4132, 0.234692, 59.212627, 8778.467773
4133, 0.234703, 59.236103, 8784.391602
4134, 0.234713, 59.259567, 8790.314453
4135, 0.234723, 59.283039, 8796.242188
4136, 0.234734, 59.306515, 8802.171875
4137, 0.234744, 59.329987, 8808.103516
4138, 0.234754, 59.353466, 8814.038086
4139, 0.234765, 59.376938, 8819.972656
4140, 0.234775, 59.400414, 8825.912109
4141, 0.234785, 59.423897, 8831.855469
4142, 0.234795, 59.447372, 8837.797852
4143, 0.234805, 59.470856, 8843.744141
4144, 0.234815, 59.494331, 8849.691406
4145, 0.234825, 59.517811, 8855.641602
4146, 0.234836, 59.541298, 8861.595703
4147, 0.234846, 59.564785, 8867.550781
4148, 0.234856, 59.588268, 8873.507812
4149, 0.234865, 59.611755, 8879.468750
