Time, Acceleration, Velocity, Position
11963, 0.41644456602965, 99.76926648561637, 72484.40785955854517
11964, 0.41628832978524, 99.81089531859489, 72494.38894909041119
11965, 0.41613209354083, 99.85250852794897, 72504.37419994320953
11966, 0.41597585729642, 99.89410611367862, 72514.36361055457382
11967, 0.41581962105201, 99.93568807578382, 72524.35717936215224
11968, 0.41566338480760, 99.97725441426458, 72534.35490480357839
11969, 0.41550714856319, 100.01880512912089, 72544.35678531648591
11970, 0.41535091231878, 100.06034022035277, 72554.36281933852297
11971, 0.41519265436369, 100.10185948578913, 72564.37300528709602
11972, 0.41503439640860, 100.14336292543000, 72574.38734157964063
11973, 0.41487613845351, 100.18485053927535, 72584.40582663356327
11974, 0.41471788049842, 100.22632232732519, 72594.42845886629948
11975, 0.41455962254333, 100.26777828957952, 72604.45523669525573
11976, 0.41440136458824, 100.30921842603834, 72614.48615853785304
11977, 0.41424310663315, 100.35064273670166, 72624.52122281152697
11978, 0.41408484867806, 100.39205122156946, 72634.56042793368397
11979, 0.41392659072297, 100.43344388064176, 72644.60377232174505
11980, 0.41376833276788, 100.47482071391855, 72654.65125439313124
11981, 0.41360806080528, 100.51618151999908, 72664.70287254513823
11982, 0.41344778884268, 100.55752629888335, 72674.75862517503265
11983, 0.41328751688008, 100.59885505057136, 72684.81851068009564
11984, 0.41312724491748, 100.64016777506311, 72694.88252745760838
11985, 0.41296697295488, 100.68146447235860, 72704.95067390483746
11986, 0.41280670099227, 100.72274514245782, 72715.02294841907860
11987, 0.41264642902967, 100.76400978536080, 72725.09934939761297
11988, 0.41248615706707, 100.80525840106750, 72735.17987523772172
11989, 0.41232588510447, 100.84649098957796, 72745.26452433668601
11990, 0.41216561314187, 100.88770755089215, 72755.35329509177245
11991, 0.41200333497295, 100.92890788438945, 72765.44618588020967
11992, 0.41184105680404, 100.97009199006985, 72775.54319507921173
11993, 0.41167877863513, 101.01125986793336, 72785.64432106600725
11994, 0.41151650046621, 101.05241151797998, 72795.74956221781031
11995, 0.41135422229730, 101.09354694020971, 72805.85891691183497
11996, 0.41119194412838, 101.13466613462255, 72815.97238352529530
11997, 0.41102966595946, 101.17576910121849, 72826.08996043541993
11998, 0.41086738779055, 101.21685583999755, 72836.21164601942291
11999, 0.41070510962163, 101.25792635095971, 72846.33743865451834
12000, 0.41054283145272, 101.29898063410498, 72856.46733671793481
12001, 0.41037855497634, 101.34001848960261, 72866.60133856689208
12002, 0.41021427849997, 101.38103991745261, 72876.73944255863898
12003, 0.41005000202360, 101.42204491765497, 72886.88164705040981
12004, 0.40988572554722, 101.46303349020970, 72897.02795039942430
12005, 0.40972144907085, 101.50400563511678, 72907.17835096293129
12006, 0.40955717259447, 101.54496135237623, 72917.33284709816508
12007, 0.40939289611809, 101.58590064198805, 72927.49143716235994
12008, 0.40922861964172, 101.62682350395222, 72937.65411951275019
